最终成绩,第二次评审标准分极差,一阶段极差,专家一标准分,专家二标准分,专家三标准分,专家四标准分,专家五标准分,一阶段成绩
,,18.74,,,,,,
,,11.89,,,,,,
,,10.13,,,,,,
,,14.32,,,,,,
,,7.30,,,,,,
,,11.67,,,,,,
,,9.89,,,,,,
,,11.54,,,,,,
,,5.07,,,,,,
,,27.44,,,,,,
,,7.27,,,,,,
,,11.21,,,,,,
,,6.86,,,,,,
,,32.12,,,,,,
,,12.30,,,,,,
,,5.68,,,,,,
,,17.13,,,,,,
,,31.15,,,,,,
,,27.19,,,,,,
,,8.39,,,,,,
,,12.99,,,,,,
,,9.26,,,,,,
,,6.51,,,,,,
,,19.81,,,,,,
,,6.72,,,,,,
,,8.72,,,,,,
,,28.74,,,,,,
,,5.84,,,,,,
,,6.90,,,,,,
,,15.43,,,,,,
,,11.28,,,,,,
,,7.86,,,,,,
,,16.43,,,,,,
,,13.67,,,,,,
,,12.15,,,,,,
,,27.01,,,,,,
,,20.34,,,,,,
,,16.84,,,,,,
,,10.73,,,,,,
,,16.72,,,,,,
,,13.84,,,,,,
,,17.96,,,,,,
,,14.61,,,,,,
,,10.50,,,,,,
,,23.97,,,,,,
,,9.26,,,,,,
,,13.02,,,,,,
,,9.11,,,,,,
,,6.77,,,,,,
,,10.77,,,,,,
,,14.52,,,,,,
,,8.47,,,,,,
,,43.28,,,,,,
,,11.83,,,,,,
,,10.45,,,,,,
,,9.09,,,,,,
,,13.18,,,,,,
,,11.49,,,,,,
,,13.62,,,,,,
,,12.05,,,,,,
,,3.79,,,,,,
,,9.20,,,,,,
,,11.02,,,,,,
,,11.76,,,,,,
,,8.49,,,,,,
,,15.16,,,,,,
,,5.68,,,,,,
,,8.44,,,,,,
,,21.65,,,,,,
,,5.96,,,,,,
,,10.01,,,,,,
,,5.00,,,,,,
,,5.60,,,,,,
,,11.38,,,,,,
,,7.12,,,,,,
,,11.12,,,,,,
,,9.64,,,,,,
,,10.60,,,,,,
,,16.03,,,,,,
,,9.26,,,,,,
,,14.11,,,,,,
,,3.31,,,,,,
,,2.27,,,,,,
,,8.04,,,,,,
,,5.25,,,,,,
,,7.49,,,,,,
,,8.87,,,,,,
,,6.46,,,,,,
,,8.54,,,,,,
,,13.56,,,,,,
,,13.11,,,,,,
,,6.91,,,,,,
,,7.85,,,,,,
,,21.60,,,,,,
,,4.17,,,,,,
,,7.83,,,,,,
,,11.52,,,,,,
,,8.01,,,,,,
,,4.71,,,,,,
,,5.25,,,,,,
,,12.41,,,,,,
,,8.86,,,,,,
,,7.25,,,,,,
,,5.44,,,,,,
,,27.58,,,,,,
,,14.18,,,,,,
,,10.16,,,,,,
,,4.56,,,,,,
,,17.73,,,,,,
,,10.90,,,,,,
,,13.85,,,,,,
,,6.85,,,,,,
,,3.50,,,,,,
,,4.59,,,,,,
,,3.42,,,,,,
,,4.10,,,,,,
,,20.90,,,,,,
,,15.77,,,,,,
,,10.56,,,,,,
,,8.65,,,,,,
,,11.07,,,,,,
,,9.96,,,,,,
,,14.46,,,,,,
,,9.43,,,,,,
,,16.40,,,,,,
,,5.01,,,,,,
,,10.00,,,,,,
,,15.11,,,,,,
,,14.23,,,,,,
,,8.85,,,,,,
,,9.23,,,,,,
,,11.51,,,,,,
,,14.41,,,,,,
,,6.03,,,,,,
,,5.81,,,,,,
,,6.16,,,,,,
,,10.75,,,,,,
,,19.08,,,,,,
,,6.94,,,,,,
,,10.70,,,,,,
,,16.86,,,,,,
,,4.84,,,,,,
,,5.68,,,,,,
,,17.83,,,,,,
,,11.00,,,,,,
,,17.44,,,,,,
,,9.60,,,,,,
,,9.56,,,,,,
,,14.33,,,,,,
,,15.70,,,,,,
,,10.72,,,,,,
,,8.83,,,,,,
,,19.88,,,,,,
,,7.94,,,,,,
,,7.78,,,,,,
,,17.04,,,,,,
,,28.50,,,,,,
,,12.09,,,,,,
,,5.35,,,,,,
,,16.57,,,,,,
,,12.83,,,,,,
,,11.12,,,,,,
,,4.66,,,,,,
,,21.78,,,,,,
,,15.43,,,,,,
,,17.15,,,,,,
,,10.93,,,,,,
,,14.32,,,,,,
,,15.55,,,,,,
,,11.29,,,,,,
,,24.73,,,,,,
,,12.09,,,,,,
,,9.21,,,,,,
,,16.65,,,,,,
,,12.64,,,,,,
,,6.57,,,,,,
,,7.03,,,,,,
,,7.63,,,,,,
,,21.90,,,,,,
,,14.25,,,,,,
,,7.04,,,,,,
,,5.12,,,,,,
,,22.46,,,,,,
,,4.16,,,,,,
,,29.32,,,,,,
,,6.20,,,,,,
,,8.43,,,,,,
,,16.20,,,,,,
,,26.59,,,,,,
,,5.55,,,,,,
,,7.80,,,,,,
,,8.59,,,,,,
,,11.30,,,,,,
,,10.87,,,,,,
,,27.25,,,,,,
,,13.81,,,,,,
,,7.50,,,,,,
,,20.07,,,,,,
,,13.13,,,,,,
,,2.80,,,,,,
,,9.60,,,,,,
,,15.03,,,,,,
,,11.11,,,,,,
,,11.52,,,,,,
,,14.67,,,,,,
,,6.63,,,,,,
,,9.44,,,,,,
,,11.43,,,,,,
,,31.32,,,,,,
,,18.14,,,,,,
,,4.63,,,,,,
,,9.81,,,,,,
,,11.99,,,,,,
,,17.22,,,,,,
,,18.28,,,,,,
,,7.72,,,,,,
,,18.88,,,,,,
,,9.90,,,,,,
,,4.26,,,,,,
,,5.65,,,,,,
,,10.79,,,,,,
,,6.65,,,,,,
,,11.88,,,,,,
,,7.60,,,,,,
,,7.15,,,,,,
,,7.59,,,,,,
,,13.06,,,,,,
,,18.68,,,,,,
,,7.10,,,,,,
,,13.46,,,,,,
,,11.66,,,,,,
,,12.10,,,,,,
,,7.26,,,,,,
,,10.64,,,,,,
,,11.69,,,,,,
,,12.91,,,,,,
,,22.22,,,,,,
,,12.10,,,,,,
,,5.18,,,,,,
,,10.54,,,,,,
,,11.85,,,,,,
,,9.39,,,,,,
,,12.26,,,,,,
,,25.64,,,,,,
,,10.57,,,,,,
,,7.29,,,,,,
,,12.00,,,,,,
,,17.12,,,,,,
,,12.67,,,,,,
,,15.42,,,,,,
,,4.41,,,,,,
,,3.96,,,,,,
,,13.01,,,,,,
,,10.72,,,,,,
,,23.23,,,,,,
,,7.11,,,,,,
,,4.83,,,,,,
,,8.36,,,,,,
,,14.01,,,,,,
,,14.57,,,,,,
,,6.42,,,,,,
,,8.86,,,,,,
,,6.53,,,,,,
,,36.00,,,,,,
,,7.65,,,,,,
,,12.05,,,,,,
,,8.47,,,,,,
,,10.45,,,,,,
,,7.12,,,,,,
,,8.88,,,,,,
,,7.46,,,,,,
,,36.31,,,,,,
,,10.35,,,,,,
,,27.70,,,,,,
,,12.98,,,,,,
,,10.90,,,,,,
,,4.37,,,,,,
,,9.63,,,,,,
,,9.35,,,,,,
,,9.80,,,,,,
,,8.26,,,,,,
,,7.38,,,,,,
,,18.29,,,,,,
,,7.95,,,,,,
,,7.92,,,,,,
,,5.08,,,,,,
,,8.86,,,,,,
,,13.00,,,,,,
,,10.41,,,,,,
,,11.29,,,,,,
,,10.93,,,,,,
,,24.69,,,,,,
,,7.47,,,,,,
,,10.73,,,,,,
,,7.74,,,,,,
,,10.51,,,,,,
,,12.02,,,,,,
,,17.62,,,,,,
,,7.88,,,,,,
,,5.71,,,,,,
,,30.58,,,,,,
,,19.30,,,,,,
,,19.15,,,,,,
,,8.01,,,,,,
,,6.80,,,,,,
,,7.90,,,,,,
,,7.65,,,,,,
,,7.30,,,,,,
,,15.82,,,,,,
,,14.73,,,,,,
,,8.03,,,,,,
,,10.55,,,,,,
,,9.16,,,,,,
,,7.33,,,,,,
,,17.42,,,,,,
,,19.11,,,,,,
,,6.67,,,,,,
,,5.57,,,,,,
,,6.79,,,,,,
,,12.07,,,,,,
,,3.82,,,,,,
,,9.22,,,,,,
,,9.84,,,,,,
,,4.59,,,,,,
,,12.46,,,,,,
,,8.40,,,,,,
,,5.75,,,,,,
,,26.25,,,,,,
,,7.26,,,,,,
,,9.29,,,,,,
,,16.91,,,,,,
,,10.69,,,,,,
,,12.42,,,,,,
,,5.53,,,,,,
,,10.61,,,,,,
,,8.71,,,,,,
,,11.41,,,,,,
,,13.52,,,,,,
,,9.96,,,,,,
,,8.15,,,,,,
,,14.97,,,,,,
,,9.94,,,,,,
,,21.33,,,,,,
,,20.07,,,,,,
,,6.36,,,,,,
,,10.72,,,,,,
,,12.07,,,,,,
,,7.67,,,,,,
,,38.25,,,,,,
,,10.59,,,,,,
,,6.60,,,,,,
,,10.78,,,,,,
,,12.86,,,,,,
,,9.13,,,,,,
,,21.19,,,,,,
,,8.52,,,,,,
,,9.97,,,,,,
,,18.43,,,,,,
,,18.33,,,,,,
,,30.99,,,,,,
,,7.77,,,,,,
,,9.95,,,,,,
,,12.47,,,,,,
,,6.42,,,,,,
,,7.79,,,,,,
,,10.22,,,,,,
,,8.28,,,,,,
,,14.00,,,,,,
,,11.28,,,,,,
,,12.98,,,,,,
,,17.06,,,,,,
,,7.80,,,,,,
,,30.44,,,,,,
,,6.28,,,,,,
,,6.34,,,,,,
,,14.53,,,,,,
,,19.19,,,,,,
,,6.67,,,,,,
,,7.50,,,,,,
,,11.22,,,,,,
,,7.59,,,,,,
,,14.32,,,,,,
,,14.99,,,,,,
,,17.78,,,,,,
,,9.95,,,,,,
,,9.44,,,,,,
,,13.56,,,,,,
,,6.94,,,,,,
,,19.15,,,,,,
,,12.01,,,,,,
,,12.31,,,,,,
,,11.52,,,,,,
,,9.06,,,,,,
,,6.57,,,,,,
,,9.39,,,,,,
,,7.00,,,,,,
,,8.43,,,,,,
,,15.84,,,,,,
,,8.76,,,,,,
,,15.69,,,,,,
,,7.29,,,,,,
,,18.92,,,,,,
,,18.89,,,,,,
,,24.56,,,,,,
,,9.38,,,,,,
,,10.67,,,,,,
,,5.76,,,,,,
,,8.99,,,,,,
,,21.41,,,,,,
,,3.25,,,,,,
,,8.81,,,,,,
,,3.59,,,,,,
,,7.21,,,,,,
,,16.04,,,,,,
,,9.66,,,,,,
,,11.05,,,,,,
,,7.67,,,,,,
,,13.22,,,,,,
,,6.71,,,,,,
,,15.51,,,,,,
,,12.41,,,,,,
,,12.41,,,,,,
,,13.58,,,,,,
,,16.51,,,,,,
,,10.39,,,,,,
,,14.45,,,,,,
,,6.18,,,,,,
,,11.25,,,,,,
,,2.47,,,,,,
,,18.92,,,,,,
,,20.98,,,,,,
,,12.50,,,,,,
,,9.96,,,,,,
,,5.97,,,,,,
,,16.41,,,,,,
,,5.54,,,,,,
,,17.75,,,,,,
,,17.44,,,,,,
,,15.89,,,,,,
,,20.47,,,,,,
,,13.25,,,,,,
,,5.39,,,,,,
,,7.39,,,,,,
,,15.36,,,,,,
,,10.59,,,,,,
,,5.70,,,,,,
,,22.02,,,,,,
,,12.74,,,,,,
,,8.67,,,,,,
,,10.22,,,,,,
,,12.33,,,,,,
,,11.40,,,,,,
,,16.20,,,,,,
,,9.09,,,,,,
,,14.62,,,,,,
,,4.46,,,,,,
,,19.85,,,,,,
,,9.96,,,,,,
,,8.39,,,,,,
,,8.12,,,,,,
,,3.96,,,,,,
,,4.83,,,,,,
,,10.71,,,,,,
,,18.82,,,,,,
,,2.15,,,,,,
,,9.47,,,,,,
,,32.71,,,,,,
,,26.52,,,,,,
,,10.28,,,,,,
,,10.63,,,,,,
,,17.71,,,,,,
,,7.29,,,,,,
,,4.33,,,,,,
,,15.43,,,,,,
,,11.98,,,,,,
,,3.40,,,,,,
,,18.27,,,,,,
,,6.14,,,,,,
,,5.39,,,,,,
,,15.64,,,,,,
,,9.13,,,,,,
,,11.73,,,,,,
,,16.49,,,,,,
,,9.89,,,,,,
,,11.20,,,,,,
,,30.63,,,,,,
,,19.95,,,,,,
,,6.23,,,,,,
,,20.59,,,,,,
,,13.93,,,,,,
,,9.25,,,,,,
,,14.01,,,,,,
,,5.79,,,,,,
,,3.52,,,,,,
,,5.68,,,,,,
,,9.85,,,,,,
,,7.72,,,,,,
,,4.07,,,,,,
,,16.28,,,,,,
,,18.30,,,,,,
,,10.27,,,,,,
,,14.45,,,,,,
,,10.85,,,,,,
,,8.95,,,,,,
,,11.30,,,,,,
,,11.37,,,,,,
,,9.05,,,,,,
,,13.92,,,,,,
,,7.40,,,,,,
,,11.17,,,,,,
,,8.08,,,,,,
,,31.42,,,,,,
,,7.56,,,,,,
,,5.44,,,,,,
,,30.42,,,,,,
,,17.22,,,,,,
,,10.75,,,,,,
,,13.95,,,,,,
,,8.92,,,,,,
,,10.25,,,,,,
,,15.99,,,,,,
,,6.32,,,,,,
,,11.37,,,,,,
,,14.73,,,,,,
,,14.30,,,,,,
,,12.78,,,,,,
,,10.48,,,,,,
,,10.59,,,,,,
,,11.33,,,,,,
,,6.02,,,,,,
,,11.75,,,,,,
,,11.82,,,,,,
,,5.40,,,,,,
,,10.95,,,,,,
,,16.66,,,,,,
,,18.63,,,,,,
,,9.47,,,,,,
,,5.99,,,,,,
,,12.86,,,,,,
,,15.35,,,,,,
,,18.11,,,,,,
,,5.68,,,,,,
,,9.61,,,,,,
,,16.09,,,,,,
,,11.14,,,,,,
,,6.94,,,,,,
,,11.92,,,,,,
,,5.79,,,,,,
,,16.63,,,,,,
,,9.21,,,,,,
,,7.57,,,,,,
,,36.66,,,,,,
,,4.52,,,,,,
,,10.08,,,,,,
,,6.26,,,,,,
,,13.28,,,,,,
,,8.53,,,,,,
,,12.30,,,,,,
,,7.70,,,,,,
,,13.31,,,,,,
,,11.17,,,,,,
,,21.16,,,,,,
,,6.21,,,,,,
,,18.82,,,,,,
,,5.30,,,,,,
,,12.48,,,,,,
,,18.49,,,,,,
,,1.43,,,,,,
,,5.34,,,,,,
,,18.07,,,,,,
,,7.26,,,,,,
,,7.42,,,,,,
,,6.29,,,,,,
,,12.39,,,,,,
,,21.62,,,,,,
,,13.14,,,,,,
,,6.99,,,,,,
,,8.61,,,,,,
,,12.84,,,,,,
,,12.52,,,,,,
,,11.38,,,,,,
,,5.56,,,,,,
,,12.32,,,,,,
,,7.51,,,,,,
,,10.07,,,,,,
,,7.16,,,,,,
,,8.60,,,,,,
,,18.64,,,,,,
,,46.48,,,,,,
,,15.43,,,,,,
,,11.09,,,,,,
,,6.05,,,,,,
,,17.27,,,,,,
,,7.30,,,,,,
,,8.46,,,,,,
,,5.33,,,,,,
,,14.47,,,,,,
,,17.13,,,,,,
,,12.75,,,,,,
,,12.15,,,,,,
,,9.79,,,,,,
,,11.72,,,,,,
,,7.37,,,,,,
,,17.57,,,,,,
,,7.07,,,,,,
,,12.96,,,,,,
,,21.65,,,,,,
,,5.74,,,,,,
,,21.13,,,,,,
,,4.79,,,,,,
,,19.15,,,,,,
,,9.20,,,,,,
,,21.19,,,,,,
,,11.28,,,,,,
,,13.76,,,,,,
,,4.97,,,,,,
,,17.70,,,,,,
,,11.30,,,,,,
,,13.83,,,,,,
,,9.33,,,,,,
,,26.53,,,,,,
,,18.39,,,,,,
,,18.64,,,,,,
,,3.71,,,,,,
,,13.97,,,,,,
,,9.25,,,,,,
,,15.99,,,,,,
,,7.01,,,,,,
,,13.79,,,,,,
,,10.59,,,,,,
,,7.03,,,,,,
,,14.18,,,,,,
,,22.61,,,,,,
,,12.75,,,,,,
,,8.78,,,,,,
,,22.86,,,,,,
,,8.28,,,,,,
,,13.52,,,,,,
,,5.12,,,,,,
,,8.67,,,,,,
,,11.11,,,,,,
,,17.75,,,,,,
,,7.23,,,,,,
,,3.54,,,,,,
,,13.03,,,,,,
,,7.67,,,,,,
,,8.45,,,,,,
,,18.52,,,,,,
,,12.25,,,,,,
,,10.16,,,,,,
,,16.56,,,,,,
,,15.16,,,,,,
,,10.70,,,,,,
,,14.75,,,,,,
,,11.02,,,,,,
,,15.91,,,,,,
,,14.59,,,,,,
,,14.98,,,,,,
,,23.07,,,,,,
,,13.11,,,,,,
,,17.33,,,,,,
,,10.99,,,,,,
,,3.67,,,,,,
,,5.57,,,,,,
,,7.19,,,,,,
,,9.25,,,,,,
,,16.83,,,,,,
,,4.15,,,,,,
,,14.42,,,,,,
,,11.97,,,,,,
,,8.75,,,,,,
,,11.76,,,,,,
,,11.58,,,,,,
,,20.03,,,,,,
,,8.62,,,,,,
,,11.64,,,,,,
,,6.38,,,,,,
,,14.48,,,,,,
,,7.02,,,,,,
,,15.09,,,,,,
,,14.65,,,,,,
,,7.22,,,,,,
,,5.96,,,,,,
,,8.71,,,,,,
,,7.79,,,,,,
,,5.92,,,,,,
,,5.65,,,,,,
,,12.36,,,,,,
,,9.48,,,,,,
,,14.26,,,,,,
,,10.28,,,,,,
,,13.60,,,,,,
,,12.91,,,,,,
,,12.10,,,,,,
,,6.05,,,,,,
,,24.96,,,,,,
,,7.48,,,,,,
,,7.00,,,,,,
,,34.75,,,,,,
,,9.79,,,,,,
,,9.60,,,,,,
,,12.45,,,,,,
,,20.03,,,,,,
,,12.19,,,,,,
,,12.60,,,,,,
,,10.65,,,,,,
,,11.67,,,,,,
,,17.10,,,,,,
,,12.19,,,,,,
,,5.86,,,,,,
,,7.00,,,,,,
,,13.40,,,,,,
,,10.64,,,,,,
,,20.27,,,,,,
,,18.75,,,,,,
,,6.39,,,,,,
,,7.58,,,,,,
,,14.42,,,,,,
,,8.76,,,,,,
,,13.66,,,,,,
,,11.21,,,,,,
,,19.25,,,,,,
,,5.17,,,,,,
,,8.90,,,,,,
,,9.71,,,,,,
,,11.93,,,,,,
,,2.84,,,,,,
,,6.21,,,,,,
,,12.08,,,,,,
,,15.55,,,,,,
,,17.25,,,,,,
,,9.52,,,,,,
,,14.15,,,,,,
,,8.77,,,,,,
,,13.57,,,,,,
,,7.29,,,,,,
,,6.93,,,,,,
,,10.86,,,,,,
,,9.26,,,,,,
,,6.90,,,,,,
,,10.23,,,,,,
,,16.98,,,,,,
,,4.61,,,,,,
,,8.55,,,,,,
,,10.00,,,,,,
,,8.57,,,,,,
,,15.31,,,,,,
,,10.84,,,,,,
,,8.60,,,,,,
,,11.13,,,,,,
,,9.62,,,,,,
,,6.33,,,,,,
,,5.17,,,,,,
,,9.70,,,,,,
,,9.91,,,,,,
,,8.53,,,,,,
,,8.32,,,,,,
,,16.83,,,,,,
,,20.05,,,,,,
,,12.30,,,,,,
,,9.11,,,,,,
,,2.43,,,,,,
,,13.74,,,,,,
,,7.21,,,,,,
,,11.53,,,,,,
,,4.85,,,,,,
,,9.34,,,,,,
,,16.10,,,,,,
,,11.85,,,,,,
,,13.57,,,,,,
,,7.92,,,,,,
,,5.81,,,,,,
,,7.05,,,,,,
,,7.71,,,,,,
,,6.25,,,,,,
,,14.04,,,,,,
,,39.87,,,,,,
,,10.83,,,,,,
,,6.79,,,,,,
,,12.11,,,,,,
,,10.26,,,,,,
,,10.56,,,,,,
,,3.20,,,,,,
,,10.23,,,,,,
,,8.01,,,,,,
,,11.05,,,,,,
,,21.53,,,,,,
,,18.22,,,,,,
,,11.59,,,,,,
,,17.96,,,,,,
,,5.77,,,,,,
,,10.80,,,,,,
,,7.94,,,,,,
,,6.43,,,,,,
,,15.16,,,,,,
,,5.32,,,,,,
,,8.50,,,,,,
,,11.13,,,,,,
,,31.83,,,,,,
,,10.24,,,,,,
,,28.18,,,,,,
,,9.71,,,,,,
,,10.43,,,,,,
,,17.85,,,,,,
,,6.02,,,,,,
,,10.03,,,,,,
,,17.01,,,,,,
,,29.44,,,,,,
,,23.51,,,,,,
,,10.12,,,,,,
,,7.75,,,,,,
,,10.30,,,,,,
,,12.09,,,,,,
,,15.68,,,,,,
,,5.22,,,,,,
,,6.71,,,,,,
,,11.26,,,,,,
,,12.46,,,,,,
,,13.58,,,,,,
,,5.42,,,,,,
,,7.03,,,,,,
,,9.97,,,,,,
,,5.80,,,,,,
,,11.60,,,,,,
,,10.59,,,,,,
,,10.70,,,,,,
,,25.97,,,,,,
,,4.12,,,,,,
,,3.62,,,,,,
,,9.23,,,,,,
,,4.26,,,,,,
,,15.03,,,,,,
,,8.18,,,,,,
,,14.85,,,,,,
,,11.13,,,,,,
,,13.35,,,,,,
,,6.59,,,,,,
,,9.84,,,,,,
,,14.26,,,,,,
,,12.80,,,,,,
,,9.75,,,,,,
,,4.44,,,,,,
,,5.76,,,,,,
,,8.25,,,,,,
,,8.66,,,,,,
,,19.73,,,,,,
,,5.81,,,,,,
,,8.49,,,,,,
,,12.84,,,,,,
,,4.59,,,,,,
,,6.93,,,,,,
,,10.17,,,,,,
,,5.64,,,,,,
,,14.97,,,,,,
,,17.94,,,,,,
,,10.77,,,,,,
,,15.70,,,,,,
,,10.20,,,,,,
,,17.83,,,,,,
,,8.03,,,,,,
,,9.65,,,,,,
,,5.60,,,,,,
,,19.50,,,,,,
,,17.37,,,,,,
,,3.01,,,,,,
,,6.25,,,,,,
,,6.07,,,,,,
,,17.30,,,,,,
,,7.08,,,,,,
,,11.27,,,,,,
,,9.05,,,,,,
,,7.82,,,,,,
,,8.55,,,,,,
,,7.61,,,,,,
,,7.24,,,,,,
,,15.43,,,,,,
,,13.29,,,,,,
,,23.32,,,,,,
,,10.45,,,,,,
,,8.65,,,,,,
,,7.39,,,,,,
,,11.66,,,,,,
,,5.58,,,,,,
,,4.54,,,,,,
,,15.13,,,,,,
,,14.33,,,,,,
,,35.69,,,,,,
,,5.30,,,,,,
,,18.14,,,,,,
,,5.67,,,,,,
,,15.41,,,,,,
,,5.61,,,,,,
,,20.48,,,,,,
,,3.85,,,,,,
,,17.95,,,,,,
,,13.64,,,,,,
,,4.66,,,,,,
,,12.76,,,,,,
,,22.45,,,,,,
,,19.53,,,,,,
,,14.85,,,,,,
,,4.01,,,,,,
,,7.16,,,,,,
,,10.85,,,,,,
,,7.68,,,,,,
,,22.42,,,,,,
,,6.05,,,,,,
,,9.10,,,,,,
,,6.78,,,,,,
,,34.04,,,,,,
,,12.84,,,,,,
,,14.78,,,,,,
,,11.78,,,,,,
,,10.64,,,,,,
,,9.21,,,,,,
,,4.12,,,,,,
,,12.90,,,,,,
,,5.45,,,,,,
,,7.48,,,,,,
,,12.15,,,,,,
,,1.29,,,,,,
,,13.87,,,,,,
,,21.42,,,,,,
,,12.39,,,,,,
,,4.76,,,,,,
,,13.85,,,,,,
,,13.24,,,,,,
,,11.65,,,,,,
,,12.19,,,,,,
,,15.33,,,,,,
,,7.48,,,,,,
,,7.55,,,,,,
,,13.69,,,,,,
,,5.34,,,,,,
,,13.83,,,,,,
,,13.95,,,,,,
,,14.52,,,,,,
,,13.58,,,,,,
,,14.59,,,,,,
,,10.00,,,,,,
,,12.12,,,,,,
,,13.19,,,,,,
,,6.40,,,,,,
,,5.93,,,,,,
,,10.23,,,,,,
,,11.45,,,,,,
,,5.37,,,,,,
,,4.37,,,,,,
,,13.90,,,,,,
,,6.91,,,,,,
,,11.19,,,,,,
,,7.67,,,,,,
,,8.49,,,,,,
,,13.60,,,,,,
,,12.45,,,,,,
,,7.94,,,,,,
,,5.86,,,,,,
,,30.93,,,,,,
,,8.87,,,,,,
,,24.48,,,,,,
,,5.63,,,,,,
,,8.34,,,,,,
,,19.32,,,,,,
,,13.56,,,,,,
,,10.80,,,,,,
,,11.58,,,,,,
,,14.53,,,,,,
,,12.37,,,,,,
,,8.27,,,,,,
,,7.93,,,,,,
,,9.10,,,,,,
,,2.71,,,,,,
,,8.42,,,,,,
,,10.13,,,,,,
,,5.94,,,,,,
,,14.06,,,,,,
,,15.63,,,,,,
,,13.85,,,,,,
,,14.66,,,,,,
,,8.56,,,,,,
,,5.83,,,,,,
,,8.48,,,,,,
,,4.51,,,,,,
,,13.68,,,,,,
,,15.17,,,,,,
,,10.96,,,,,,
,,9.89,,,,,,
,,3.93,,,,,,
,,18.18,,,,,,
,,5.69,,,,,,
,,11.17,,,,,,
,,6.27,,,,,,
,,7.75,,,,,,
,,12.99,,,,,,
,,7.41,,,,,,
,,7.93,,,,,,
,,12.07,,,,,,
,,6.16,,,,,,
,,11.04,,,,,,
,,8.84,,,,,,
,,12.97,,,,,,
,,10.57,,,,,,
,,16.25,,,,,,
,,6.48,,,,,,
,,16.22,,,,,,
,,5.87,,,,,,
,,12.88,,,,,,
,,23.83,,,,,,
,,11.32,,,,,,
,,6.06,,,,,,
,,12.68,,,,,,
,,12.52,,,,,,
,,15.06,,,,,,
,,7.18,,,,,,
,,28.44,,,,,,
,,5.85,,,,,,
,,6.99,,,,,,
,,8.79,,,,,,
,,14.14,,,,,,
,,8.65,,,,,,
,,4.38,,,,,,
,,6.06,,,,,,
,,6.92,,,,,,
,,17.96,,,,,,
,,18.08,,,,,,
,,5.89,,,,,,
,,9.70,,,,,,
,,9.15,,,,,,
,,9.52,,,,,,
,,9.28,,,,,,
,,9.55,,,,,,
,,18.32,,,,,,
,,9.19,,,,,,
,,9.25,,,,,,
,,24.75,,,,,,
,,11.36,,,,,,
,,9.81,,,,,,
,,12.21,,,,,,
,,15.00,,,,,,
,,18.12,,,,,,
,,11.52,,,,,,
,,14.89,,,,,,
,,6.97,,,,,,
,,31.58,,,,,,
,,11.35,,,,,,
,,14.48,,,,,,
,,4.05,,,,,,
,,15.90,,,,,,
,,10.25,,,,,,
,,7.76,,,,,,
,,13.46,,,,,,
,,7.88,,,,,,
,,11.86,,,,,,
,,8.46,,,,,,
,,7.28,,,,,,
,,6.05,,,,,,
,,8.67,,,,,,
,,11.96,,,,,,
,,6.27,,,,,,
,,20.84,,,,,,
,,24.12,,,,,,
,,10.80,,,,,,
,,9.33,,,,,,
,,7.28,,,,,,
,,8.58,,,,,,
,,7.10,,,,,,
,,7.21,,,,,,
,,9.45,,,,,,
,,21.15,,,,,,
,,3.67,,,,,,
,,10.70,,,,,,
,,11.44,,,,,,
,,3.53,,,,,,
,,11.71,,,,,,
,,3.78,,,,,,
,,12.21,,,,,,
,,11.37,,,,,,
,,16.14,,,,,,
,,6.08,,,,,,
,,7.07,,,,,,
,,6.76,,,,,,
,,9.71,,,,,,
,,28.77,,,,,,
,,5.30,,,,,,
,,8.77,,,,,,
,,5.47,,,,,,
,,5.94,,,,,,
,,9.01,,,,,,
,,8.93,,,,,,
,,26.35,,,,,,
,,8.45,,,,,,
,,5.49,,,,,,
,,17.88,,,,,,
,,10.38,,,,,,
,,7.58,,,,,,
,,5.93,,,,,,
,,11.69,,,,,,
,,9.50,,,,,,
,,8.74,,,,,,
,,4.93,,,,,,
,,8.69,,,,,,
,,10.80,,,,,,
,,5.96,,,,,,
,,14.62,,,,,,
,,28.16,,,,,,
,,12.56,,,,,,
,,17.51,,,,,,
,,10.94,,,,,,
,,10.53,,,,,,
,,12.30,,,,,,
,,17.12,,,,,,
,,15.79,,,,,,
,,21.32,,,,,,
,,7.93,,,,,,
,,7.83,,,,,,
,,8.28,,,,,,
,,8.94,,,,,,
,,11.71,,,,,,
,,7.90,,,,,,
,,8.08,,,,,,
,,9.50,,,,,,
,,13.94,,,,,,
,,12.18,,,,,,
,,5.27,,,,,,
,,11.61,,,,,,
,,6.28,,,,,,
,,2.78,,,,,,
,,5.56,,,,,,
,,15.49,,,,,,
,,6.79,,,,,,
,,7.77,,,,,,
,,11.69,,,,,,
,,14.00,,,,,,
,,15.30,,,,,,
,,12.44,,,,,,
,,12.10,,,,,,
,,13.50,,,,,,
,,7.37,,,,,,
,,13.87,,,,,,
,,9.54,,,,,,
,,10.38,,,,,,
,,8.63,,,,,,
,,3.82,,,,,,
,,10.48,,,,,,
,,12.68,,,,,,
,,9.39,,,,,,
,,8.76,,,,,,
,,4.75,,,,,,
,,28.11,,,,,,
,,5.37,,,,,,
,,15.03,,,,,,
,,10.96,,,,,,
,,13.59,,,,,,
,,6.48,,,,,,
,,4.25,,,,,,
,,10.79,,,,,,
,,9.53,,,,,,
,,4.72,,,,,,
,,22.67,,,,,,
,,5.03,,,,,,
,,10.80,,,,,,
